question,answer,context,id,task,direction,size
how many points does the artist rita have?,43,csv/203-csv/862.csv,nt-912,,,
number of losses,5,csv/203-csv/648.csv,nt-913,,,
how many times was the venue vasil levski national stadium used?,3,csv/204-csv/52.csv,nt-914,,,
did lord finesse or buckwild produce ga head?,Lord Finesse,csv/203-csv/228.csv,nt-915,,,
role played at least twice,Ah Sa,csv/203-csv/756.csv,nt-916,,,
which is the least successful film?,The Train,csv/201-csv/19.csv,nt-917,,,
how many times was the margin of victory 3 strokes or more?,2,csv/203-csv/473.csv,nt-918,,,
which was the only album to be released by b'in music in an even-numbered year?,Kissing The Future of Love,csv/203-csv/276.csv,nt-919,,,
who had the same score as ben crenshaw?,Bobby Wadkins,csv/204-csv/126.csv,nt-920,,,
what is the difference between the number of goals scored from the highest scoring team and the lowest scoring team?,25,csv/203-csv/67.csv,nt-921,,,
how many of the 1981 games were played at home?,7,csv/204-csv/180.csv,nt-922,,,
which team finished after the adamson pep squad,PUP-Taguig Pep Squad,csv/204-csv/548.csv,nt-923,,,
jimmy johnson won how many consecutive espy awards?,4,csv/203-csv/364.csv,nt-924,,,
"in equal sized portions, do potatoes or plantains contain more grams of protein?",potatoes,csv/203-csv/97.csv,nt-925,,,
what year did the first model have its first flight?,2007,csv/203-csv/601.csv,nt-926,,,
how many number of stages in the tour de france contain stages with mountains?,3,csv/204-csv/312.csv,nt-927,,,
which artist released the last album in 2011?,Big Bang,csv/204-csv/680.csv,nt-928,,,
number of nobel laureates from penn in the 1970s.,5,csv/203-csv/437.csv,nt-929,,,
which publication has no score consisting of numbers?,1up.com,csv/204-csv/692.csv,nt-930,,,
who was the silver medalist?,Leah Poulos,csv/204-csv/556.csv,nt-931,,,
total number of models created.,6,csv/203-csv/873.csv,nt-932,,,
how many consecutive times did the atlanta hawks win?,1,csv/204-csv/941.csv,nt-933,,,
how many total chairpersons have their been in this municipality?,21,csv/204-csv/593.csv,nt-934,,,
how many strokes marked the margin of victory for justin rose in 2011?,2,csv/203-csv/94.csv,nt-935,,,
how many games were not played at araneta coliseum?,7,csv/204-csv/627.csv,nt-936,,,
which african country has the least champion golfers according to this table?,Zimbabwe,csv/204-csv/396.csv,nt-937,,,
which project location has the lowest outupt?,North County Complex,csv/204-csv/185.csv,nt-938,,,
which of the girls had the least amount in archery?,Bernie,csv/204-csv/345.csv,nt-939,,,
what is the total number of names on the chart?,8,csv/204-csv/433.csv,nt-940,,,
marc dos santos started as coach the same year as what other coach?,Martin Rennie,csv/204-csv/832.csv,nt-941,,,
what is the difference in weight between the 060-ea and the challenger?,365 t,csv/204-csv/850.csv,nt-942,,,
what is the other single of the toadies which ranked 23rd in the us main chart in 1995?,Away,csv/203-csv/751.csv,nt-943,,,
how many years are listed?,5,csv/204-csv/737.csv,nt-944,,,
what is the total number of albums that 2ne1 has released?,3,csv/204-csv/680.csv,nt-945,,,
what is the difference in gold between algeria and cameroon?,7,csv/204-csv/34.csv,nt-946,,,
how many consecutive years did biff jones work at nebraska?,5,csv/204-csv/95.csv,nt-947,,,
what is the exit beofre virginia avenue?,Limestone Road north,csv/204-csv/888.csv,nt-948,,,
what was the number of players on the roster in 1952-53?,5,csv/203-csv/391.csv,nt-949,,,
which player has the most touch downs?,Charles Frederick,csv/203-csv/8.csv,nt-950,,,
how much taller is the mountain peak of mount williamson than that of mount keith?,397 ft,csv/204-csv/25.csv,nt-951,,,
is the best time for the 100 m more or less than the time for the 110 m hurdles?,less,csv/203-csv/102.csv,nt-952,,,
who finished with the top rank in total medals won?,Russia,csv/203-csv/724.csv,nt-953,,,
how many directors are in the england films?,7,csv/204-csv/652.csv,nt-954,,,
what was the difference in position between 2011 and 2012 for daegu fc in the k league classic?,2,csv/204-csv/179.csv,nt-955,,,
"which year end ranking was higher, 2004 or 2011?",2011,csv/204-csv/153.csv,nt-956,,,
"how many weeks did julie covington's ""don't cry for me argentina"" spend at the top of australia's singles chart?",7,csv/203-csv/197.csv,nt-957,,,
how many players went 0-1 in total w-l?,6,csv/204-csv/177.csv,nt-958,,,
what title is listed in the top of the table?,Kim Wilde,csv/204-csv/689.csv,nt-959,,,
marc kalenga and gavin rae each played which position (p)?,CM,csv/203-csv/237.csv,nt-960,,,
which has the same wg as systems and software engineering- system life cycle processes?,Systems and software engineering - Software life cycle processes,csv/204-csv/200.csv,nt-961,,,
how many of his operettas were 3 acts?,13,csv/203-csv/501.csv,nt-962,,,
how many did alain prost have the fastest lap?,5,csv/204-csv/455.csv,nt-963,,,
how many divers from usa ranked?,2,csv/203-csv/780.csv,nt-964,,,
on what date does gery chico have at least 23%?,"February 13, 2011",csv/204-csv/0.csv,nt-965,,,
which interval has the most justs?,perfect fifth,csv/203-csv/445.csv,nt-966,,,
tell me the number of temples with kochi prefecture.,16,csv/204-csv/841.csv,nt-967,,,
which format was used the most according to this chart?,"2xCD, 7""",csv/203-csv/545.csv,nt-968,,,
what is the name of the movie where mischa barton plays the role of ms. monica?,Gutsy Frog,csv/200-csv/1.csv,nt-969,,,
which countries had the same number of gold medals as belarus?,France|Ethiopia,csv/203-csv/535.csv,nt-970,,,
what is the number of delegates under the judiciary committee?,2,csv/203-csv/247.csv,nt-971,,,
what is the total number of films shoko goto appeared in 2005?,7,csv/203-csv/365.csv,nt-972,,,
what religious group is the only one with at least 90% literacy %?,Jain,csv/203-csv/90.csv,nt-973,,,
how long was stanislas le tourneur d'ison in office?,34 years,csv/201-csv/1.csv,nt-974,,,
list the encoding binaries for the first five integers in elias gamma encoding.,1|010|011|00100|00101,csv/200-csv/41.csv,nt-975,,,
which year has the most per capita income (as % of usa)?,1980,csv/201-csv/7.csv,nt-976,,,
"how many regions had a release date after march 10, 2011?",4,csv/202-csv/192.csv,nt-977,,,
which cantonese yale is listed before sek6 lam4?,Lau4 Siu2 Leung4,csv/204-csv/733.csv,nt-978,,,
did 1979 or 1985 have the larger finish place?,1985,csv/204-csv/939.csv,nt-979,,,
what was the only movie madhurima play in during the year 2012?,Kamaal Dhamaal Malamaal,csv/204-csv/57.csv,nt-980,,,
what is the previous winner candidate of dr. nimaben aacharya?,Tarachand Jagashi Chheda,csv/204-csv/683.csv,nt-981,,,
who came in first place?,Marit Bjørgen,csv/204-csv/14.csv,nt-982,,,
what was the top speed in miles per hour?,"4,510",csv/203-csv/688.csv,nt-983,,,
how many scorers from england scored above 15 points?,4,csv/204-csv/663.csv,nt-984,,,
name all athletes were slower than horacio nava.,Christopher Linke|Caio Bonfim|Trevor Barron|Rafał Augustyn|Byun Youngjun|Hassanine Sebei|Jared Tallent|Recep Çelik|Nazar Kovalenko|Gurmeet Singh|Babubhai Panucha|David Kimutai|Yerko Araya|Hédi Teraoui|Diego Flores|Juan Manuel Cano|Emerson Hernandez|Ronald Quispe,csv/204-csv/712.csv,nt-985,,,
what is previous to complete series 10?,Complete Series 9,csv/203-csv/461.csv,nt-986,,,
what is the name of the last driver on this chart?,Peter Hirt,csv/204-csv/378.csv,nt-987,,,
who was this player's next partner after playing with marc lopez in may 2011?,Santiago Gonzalez,csv/204-csv/724.csv,nt-988,,,
which player received the most yards in 2007?,Charles Frederick,csv/203-csv/8.csv,nt-989,,,
what is the difference in percentage between whites in the 2000 population and whites in the 2005 population?,0.72%,csv/204-csv/990.csv,nt-990,,,
what team got 0 assists?,Gostaresh Foolad,csv/203-csv/789.csv,nt-991,,,
which countries had 3 teams competing?,United States,csv/204-csv/439.csv,nt-992,,,
"nigeria has the most gold medals, but who has the most medals overall?",South Africa,csv/203-csv/61.csv,nt-993,,,
which year had the most releases?,1985,csv/204-csv/128.csv,nt-994,,,
"other than bjorgvinsson, name someone who id not finish a race.",Jóhann Haraldsson,csv/204-csv/571.csv,nt-995,,,
how many single-only releases did the triffids release?,3,csv/203-csv/426.csv,nt-996,,,
who had the most assists after paul parry?,Tom Eaves,csv/204-csv/575.csv,nt-997,,,
who was the only rider to score 9 points?,Jean-Philippe Ruggia,csv/203-csv/35.csv,nt-998,,,
what is the name of the courthouse listed after federal building?,Dan M. Russell Jr. Federal Bldg & U.S. Courthouse,csv/204-csv/87.csv,nt-999,,,
"who scored more, grant or benyon?",Benyon,csv/204-csv/877.csv,nt-1000,,,
how many events did idaho win?,0,csv/204-csv/757.csv,nt-1001,,,
how many 'choice tv sidekick' award categories was scrubs nominated for?,4,csv/203-csv/482.csv,nt-1002,,,
"how many songs have aggregate points of more than 150,000,000?",3,csv/204-csv/420.csv,nt-1003,,,
what team is listed previous to belgium?,Ukraine,csv/204-csv/552.csv,nt-1004,,,
which are the only players under six feet tall?,Louis Delmas|Derrick Williams,csv/204-csv/612.csv,nt-1005,,,
which electoral district in the dutch language group has the most seats allotted to it?,Antwerp,csv/202-csv/161.csv,nt-1006,,,
which contestant is the same age as chris hodgson?,Andres Guillama,csv/203-csv/711.csv,nt-1007,,,
"who had the most promotions, nuova sebastiani rieti or new basket brindisi?",New Basket Brindisi,csv/204-csv/506.csv,nt-1008,,,
the only person to appear in episode 2,Langlang Princess,csv/203-csv/756.csv,nt-1009,,,
"what is the number of townships with a population larger than 2,000?",4,csv/204-csv/616.csv,nt-1010,,,
name one song that did not earn 60 points.,If It Means Losing You,csv/203-csv/695.csv,nt-1011,,,
which team had the highest number of losses?,CE Sabadell FC,csv/203-csv/145.csv,nt-1012,,,
the london emirates air line pylon has the same height as which pylon?,Singapore cable car,csv/203-csv/375.csv,nt-1013,,,
geno hayes and nick roach both played which position?,LB,csv/204-csv/783.csv,nt-1014,,,
in what year did the muncie flyers have an undefeated record?,1910,csv/200-csv/32.csv,nt-1015,,,
"who had more goals, ross jenkins or nigel gibbs?",Ross Jenkins,csv/204-csv/340.csv,nt-1016,,,
"according to this table, which party is japan's oldest political party?",Japanese Communist Party (JCP) Nihon Kyōsan-tō 日本共産党,csv/203-csv/316.csv,nt-1017,,,
"who produced the track ""no main topic""?",DJ Ogee/O.Gee,csv/203-csv/228.csv,nt-1018,,,
what years were the 5th and 10 vidhan sabha?,1969|1989,csv/203-csv/398.csv,nt-1019,,,
total number of encyclicals on churches .,11,csv/204-csv/265.csv,nt-1020,,,
which stadium has the second largest capacity in canada?,BC Place,csv/204-csv/392.csv,nt-1021,,,
what is the total number of immigrants from africa?,"560,195",csv/203-csv/117.csv,nt-1022,,,
what was the highest that german silva placed in an international race after 1995?,4th,csv/203-csv/245.csv,nt-1023,,,
how many games were released before 2008?,28,csv/204-csv/700.csv,nt-1024,,,
first player to win with a score over 70 for one round?,Justin Rose,csv/203-csv/94.csv,nt-1025,,,
tell me reservoir that is from the sme river as parambikulam.,Thunakkadavu,csv/204-csv/851.csv,nt-1026,,,
how many times was fabio fabiani jay-ten winner?,4,csv/204-csv/137.csv,nt-1027,,,
what movies did greenstreet act for in 1946?,Three Strangers|Devotion|The Verdict,csv/202-csv/200.csv,nt-1028,,,
what is the number of people living in angus in 2011?,"116,000",csv/203-csv/401.csv,nt-1029,,,
how many chateau's were constructed in the 13th century?,6,csv/204-csv/806.csv,nt-1030,,,
what is the total number of teams that played 1919 brazilian football?,10,csv/203-csv/254.csv,nt-1031,,,
what was the song choice after week 5?,"DJ Got Us Fallin' in Love|""Baby""",csv/204-csv/889.csv,nt-1032,,,
which was the only title where he was a narrator?,Zoo Story,csv/204-csv/208.csv,nt-1033,,,
which department has the least number of total deputies?,Pando,csv/204-csv/246.csv,nt-1034,,,
"how long, in km, was the event in helsinki,finland?",20 km,csv/203-csv/28.csv,nt-1035,,,
what is the total number of times johan bryneel's name appears on all of these lists?,6,csv/204-csv/156.csv,nt-1036,,,
is dean winstanley listed above or below kyle anderson?,Above,csv/203-csv/20.csv,nt-1037,,,
"which games had an attendance of below 14,000?",157|158|159,csv/204-csv/792.csv,nt-1038,,,
which player competed in women's singles and won a silver medal?,Aparna Popat,csv/204-csv/103.csv,nt-1039,,,
who got the most bonus points?,Jeff Gordon,csv/203-csv/529.csv,nt-1040,,,
how many players were from england?,7,csv/204-csv/663.csv,nt-1041,,,
nations that had 10 or more medals each,Cuba|Jamaica|Mexico,csv/203-csv/466.csv,nt-1042,,,
how many away games did the bridgeport barrage have?,7,csv/203-csv/853.csv,nt-1043,,,
how many total different people have born the glad for samoa at the olympics?,6,csv/204-csv/986.csv,nt-1044,,,
what country won the most medals in shooting at the 1988 summer olympics?,Soviet Union,csv/203-csv/113.csv,nt-1045,,,
which years saw the release of three singles?,1969|1983|1984,csv/203-csv/830.csv,nt-1046,,,
who is the previous president to henry cotton?,Lalmohan Ghosh,csv/204-csv/278.csv,nt-1047,,,
"after ""never say goodbye,"" what was the title of the next movie she was in chronologically?",Chinese Odyssey 2002,csv/203-csv/239.csv,nt-1048,,,
in 2012 who was expected to light the tree?,Speaker John Boehner,csv/203-csv/700.csv,nt-1049,,,
what is the number of times belgrade is listed as the city?,4,csv/204-csv/275.csv,nt-1050,,,
how many episodes had a rank of more than 3?,4,csv/204-csv/958.csv,nt-1051,,,
what is the total number of affiliates among all the networks?,8,csv/204-csv/779.csv,nt-1052,,,
who was the last draw?,Manuela Bravo,csv/203-csv/22.csv,nt-1053,,,
bedford scored ______ more points than plymouth albion on the 2 april 2005 game.,18,csv/203-csv/331.csv,nt-1054,,,
in which year did the team have its worst season?,1991/92,csv/203-csv/231.csv,nt-1055,,,
who is the only person to drive a veritas?,Peter Hirt,csv/204-csv/378.csv,nt-1056,,,
how many countries do not have any gold medals?,14,csv/203-csv/724.csv,nt-1057,,,
what is the total kilometers that separates the mahanayim junction and the shipon junction?,23,csv/203-csv/333.csv,nt-1058,,,
who is the next representative after madina begum?,Dilasha GC,csv/204-csv/172.csv,nt-1059,,,
how many total chairpersons were there between 1905 and 1921?,4,csv/204-csv/593.csv,nt-1060,,,
the only year with 10 conservative councillors was when?,1972,csv/204-csv/349.csv,nt-1061,,,
"who, of the years on this list, was the first team to win?",Ironi Ashkelon,csv/204-csv/129.csv,nt-1062,,,
